0.011609977,0
0.017414966,0
0.023219955,0
0.029024943,0
0.034829932,0
0.040634921,0
0.046439909,0
0.052244898,0
0.058049887,0
0.063854875,0
0.069659864,0.01,0.01
3.401723356,0.0123386,0.216291,0.000242335,0.000184636,7.10138e-6,0.229064
3.407528345,0.00410917,0.099433,0.103542
3.413333333,0.00269896,0.053935,0.0566339
3.419138322,0.000905194,0.0273217,0.0282269
3.424943311,3.30624e-5,0.0111539,0.011187
3.430748299,0.01,0.01
3.436553288,0.01,0.01
3.442358277,0.01,0.01
3.448163265,0.0102703,0.0102703
3.453968254,0.0299872,0.000966468,0.00019883,0.0073297,0.0384822
3.459773243,0.10944,0.0188194,0.0142037,0.0163743,0.158838
3.465578231,0.220031,0.0764004,0.0353996,0.331831
3.471383220,0.302551,0.0767232,0.0546838,0.433958
3.477188209,0.400195,0.109503,0.0816533,0.591352
3.482993197,0.524037,0.141241,0.0252201,0.690499
3.488798186,0.526387,0.0105385,0.000150632,0.537076
3.494603175,0.449244,0.00420974,0.000267519,0.453721
3.500408163,0.331157,0.0121113,0.000328306,0.343596
3.506213152,0.319157,0.0186212,0.00448271,0.342261
3.512018141,0.370944,0.104354,0.0102386,0.485536
3.517823129,0.521471,0.117828,0.000211601,0.639511
3.523628118,0.522187,0.0146856,0.536873
3.529433107,0.413816,0.001192,0.415008
3.535238095,0.253967,0.000586201,0.254553
3.541043084,0.183336,0.000941554,4.94513e-6,1.68135e-5,0.184299
3.546848073,0.304369,0.00601889,0.00142773,0.311816
3.552653061,0.273846,0.00718306,0.000895179,0.281924
3.558458050,0.204487,0.0011843,2.37058e-5,0.205695
3.564263039,0.199525,0.0032987,0.00268683,0.205511
3.570068027,0.199588,0.0161234,0.0549758,0.270687
3.575873016,0.195427,0.201125,0.0393768,0.435929
3.581678005,0.538506,0.190066,0.0257545,0.754326
3.587482993,0.638199,0.153452,0.0315877,0.823239
3.593287982,0.513326,0.111536,0.0363743,0.661236
3.599092971,0.525081,0.0928978,0.0498545,0.667833
3.604897959,0.429056,0.0438148,0.0916662,0.564537
3.610702948,0.224631,0.0368365,0.0535122,0.31498
3.616507937,0.275367,0.0440725,0.0634703,0.38291
3.622312925,0.236266,0.0384977,0.0622479,0.337012
3.628117914,0.18389,0.26068,0.0754394,0.52001
3.633922902,0.345949,0.118575,0.0792449,0.54377
3.639727891,0.218335,0.0630962,0.0570372,0.338468
3.645532880,0.27389,0.0904682,0.0623715,0.426729
3.651337868,0.434101,0.109402,0.0631418,0.606645
3.657142857,0.341756,0.0933754,0.0470272,0.482159
3.662947846,0.462327,0.143236,0.0562607,0.661823
3.668752834,0.414149,0.125018,0.0779145,0.617082
3.674557823,0.331826,0.108854,0.0864414,0.527121
3.680362812,0.363953,0.119103,0.106502,0.589557
3.686167800,0.345781,0.111683,0.111683,0.569147
3.691972789,0.337319,0.111183,0.106813,0.555315
3.697777778,0.377477,0.128341,0.100547,0.606366
3.703582766,0.463337,0.151872,0.0723072,0.687516
3.709387755,0.527244,0.140777,0.0449016,0.712923
3.715192744,0.507819,0.130466,0.0604507,0.698736
3.720997732,0.444172,0.120498,0.0809767,0.645646
3.726802721,0.363897,0.107749,0.107749,0.579396
3.732607710,0.338561,0.115702,0.102683,0.556946
3.738412698,0.375681,0.136719,0.0950588,0.607458
3.744217687,0.438783,0.139774,0.103651,0.682208
3.750022676,0.455622,0.146773,0.0775387,0.679934
3.755827664,0.419935,0.1259,0.0879681,0.633804
3.761632653,0.347513,0.0950361,0.103033,0.545582
3.767437642,0.291268,0.310254,0.0924564,0.693978
3.773242630,0.318077,0.330964,0.10832,0.757361
3.779047619,0.326564,0.33654,0.11055,0.773655
3.784852608,0.338701,0.11055,0.11055,0.559801
3.790657596,0.349645,0.12361,0.0980953,0.57135
3.796462585,0.497003,0.176144,0.0648733,0.73802
3.802267574,0.612766,0.144403,0.0669084,0.824077
3.808072562,0.440669,0.0937537,0.0586582,0.593081
3.813877551,0.457423,0.0788522,0.0882756,0.624551
3.819682540,0.336312,0.0482306,0.119425,0.503968
3.825487528,0.234481,0.184047,0.255487,0.674015
3.831292517,0.345375,0.106305,0.0988387,0.550519
3.837097506,0.356511,0.103316,0.110637,0.570464
3.842902494,0.311859,0.327219,0.103411,0.742489
3.848707483,0.343828,0.116698,0.106053,0.566579
3.854512472,0.33945,0.3416,0.106053,0.787103
3.860317460,0.344388,0.346459,0.104151,0.794997
3.866122449,0.338561,0.115702,0.102683,0.556946
3.871927438,0.32023,0.106554,0.102366,0.52915
3.877732426,0.364795,0.125424,0.100396,0.590615
3.883537415,0.459898,0.160428,0.0729656,0.693292
3.889342404,0.544986,0.16388,0.0506213,0.759487
3.895147392,0.597506,0.163888,0.0364202,0.797814
3.900952381,0.552775,0.139399,0.0571956,0.74937
3.906757370,0.436257,0.136072,0.0779341,0.650264
3.912562358,0.50957,0.172287,0.0682465,0.750104
3.918367347,0.581396,0.154382,0.0330173,0.768795
3.924172336,0.583793,0.140936,0.0241478,0.748877
3.929977324,0.592871,0.117464,0.0177617,0.728097
3.935782313,0.567431,0.134343,0.0138783,0.715652
3.941587302,0.561426,0.174041,0.0366863,0.772154
3.947392290,0.545547,0.149879,0.0645033,0.759929
3.953197279,0.455582,0.13902,0.061308,0.65591
3.959002268,0.448475,0.102977,0.0833872,0.634839
3.964807256,0.452227,0.0630864,0.0630864,0.5784
3.970612245,0.364362,0.084067,0.0116739,0.460103
3.976417234,0.528559,0.0957808,0.0183101,0.64265
3.982222222,0.472325,0.117041,0.0458228,0.635189
3.988027211,0.339268,0.125166,0.0535452,0.517979
3.993832200,0.379518,0.123743,0.1008,0.604061
3.999637188,0.404874,0.115381,0.106426,0.626682
4.005442177,0.393474,0.119517,0.092777,0.605768
4.011247166,0.395074,0.126035,0.101327,0.622436
4.017052154,0.364997,0.114245,0.107187,0.58643
4.022857143,0.345781,0.111683,0.111683,0.569147
4.028662132,0.339166,0.112051,0.110638,0.561854
4.034467120,0.358675,0.121237,0.107595,0.587507
4.040272109,0.363682,0.112767,0.112767,0.589216
4.046077098,0.372144,0.118873,0.104149,0.595165
4.051882086,0.474069,0.170641,0.0628466,0.707557
4.057687075,0.58425,0.114133,0.0722436,0.770627
4.063492063,0.4868,0.0717966,0.0633937,0.62199
4.069297052,0.402363,0.0636193,0.0804305,0.546413
4.075102041,0.272959,0.0296174,0.113931,0.416507
4.080907029,0.248997,0.228828,0.420512,0.898337
4.086712018,0.298466,0.0813827,0.105945,0.485794
4.092517007,0.345949,0.0792449,0.118575,0.54377
4.098321995,0.339789,0.0983905,0.0983905,0.53657
4.104126984,0.561556,0.15871,0.0352695,0.755535
4.109931973,0.657001,0.0893592,0.00558349,0.751944
4.115736961,0.582316,0.0405391,0.00129264,0.624148
4.121541950,0.478961,0.0145784,0.000551986,0.494091
4.127346939,0.460639,0.0220999,0.00951233,0.492251
4.133151927,0.467578,0.0692369,0.0224471,0.559262
4.138956916,0.460881,0.0399428,0.0255887,0.526412
4.144761905,0.502025,0.0602583,0.040047,0.602331
4.150566893,0.463948,0.0681512,0.0257118,0.557811
4.156371882,0.402401,0.0369168,0.00860832,0.447926
4.162176871,0.572376,0.0679834,0.0183609,0.65872
4.167981859,0.418267,0.0513912,0.0131098,0.482768
4.173786848,0.407547,0.0326578,0.00883355,0.449039
4.179591837,0.441368,0.0237384,0.0237384,0.488845
4.185396825,0.317069,0.0155788,0.0092943,0.341942
4.191201814,0.365686,0.0313958,0.012027,0.409109
4.197006803,0.348981,0.0319349,0.048486,0.429402
4.202811791,0.289905,0.0773447,0.0773447,0.444595
4.208616780,0.385388,0.138305,0.0809811,0.604674
4.214421769,0.497744,0.152106,0.0888921,0.738742
4.220226757,0.446811,0.140649,0.0922685,0.679729
4.226031746,0.420881,0.124517,0.106349,0.651748
4.231836735,0.364997,0.107187,0.114245,0.58643
4.237641723,0.33424,0.106655,0.106655,0.547551
4.243446712,0.341689,0.109674,0.109674,0.561037
4.249251701,0.35017,0.114611,0.110106,0.574887
4.255056689,0.342203,0.112911,0.109324,0.564437
4.260861678,0.33474,0.330517,0.33474,0.999997
4.266666667,0.337305,0.339461,0.109755,0.786521
4.272471655,0.359792,0.12648,0.10268,0.588951
4.278276644,0.398845,0.137129,0.0998861,0.63586
4.284081633,0.415221,0.130821,0.105174,0.651215
4.289886621,0.395309,0.117839,0.109562,0.62271
4.295691610,0.404277,0.124232,0.0975111,0.62602
4.301496599,0.408799,0.146371,0.07584,0.631009
4.307301587,0.537152,0.17753,0.0607748,0.775456
4.313106576,0.556406,0.170906,0.0410385,0.76835
4.318911565,0.51838,0.148374,0.0567095,0.723463
4.324716553,0.444018,0.141046,0.0728032,0.657867
4.330521542,0.401488,0.141077,0.0803548,0.622919
4.336326531,0.37761,0.122615,0.109642,0.609867
4.342131519,0.378477,0.129117,0.103352,0.610946
4.347936508,0.421761,0.137434,0.103664,0.662859
4.353741497,0.451611,0.122197,0.102131,0.675938
4.359546485,0.488122,0.170987,0.0392476,0.698357
4.365351474,0.568356,0.178767,0.0130616,0.760185
4.371156463,0.652792,0.126955,0.00225743,0.782004
4.376961451,0.552225,0.0639493,0.00221381,0.618389
4.382766440,0.51632,0.0493725,0.00863615,0.574329
4.388571429,0.417583,0.049638,0.0433179,0.510539
4.394376417,0.309287,0.058658,0.0971444,0.465089
4.400181406,0.312121,0.0924564,0.104502,0.50908
4.405986395,0.333062,0.10832,0.10832,0.549702
4.411791383,0.345781,0.111683,0.111683,0.569147
4.417596372,0.343118,0.113302,0.110695,0.567115
4.423401361,0.373572,0.13488,0.0981152,0.606566
4.429206349,0.453282,0.164586,0.0829395,0.700808
4.435011338,0.451611,0.122197,0.102131,0.675938
4.440816327,0.374435,0.0955877,0.0955877,0.565611
4.446621315,0.366704,0.0615526,0.129283,0.55754
4.452426304,0.257739,0.166109,0.344045,0.767893
4.458231293,0.256156,0.205938,0.258973,0.721067
4.464036281,0.331183,0.097532,0.104443,0.533158
4.469841270,0.301564,0.304641,0.0891167,0.695322
4.475646259,0.378357,0.135157,0.0939315,0.607446
4.481451247,0.398845,0.137129,0.0998861,0.63586
4.487256236,0.39153,0.132038,0.103444,0.627012
4.493061224,0.377477,0.128341,0.100547,0.606366
4.498866213,0.441904,0.17716,0.0666266,0.685691
4.504671202,0.628442,0.214776,0.0140715,0.857289
4.510476190,0.7549,0.0833408,0.00710644,0.845347
4.516281179,0.581305,0.0348255,0.00787106,0.624001
4.522086168,0.484219,0.0329104,0.0149211,0.532051
4.527891156,0.426235,0.0191262,0.00672891,0.45209
4.533696145,0.322011,0.0160795,0.00456507,0.342656
4.539501134,0.413674,0.0289277,0.00760828,0.45021
4.545306122,0.413674,0.0289277,0.00760828,0.45021
4.551111111,0.398178,0.0514781,0.0514781,0.501134
4.556916100,0.399377,0.0767338,0.0856526,0.561763
4.562721088,0.445099,0.103742,0.0664383,0.61528
4.568526077,0.53134,0.0951525,0.0446954,0.671188
4.574331066,0.460581,0.0386519,0.0837395,0.582972
4.580136054,0.346765,0.0502305,0.0723386,0.469334
4.585941043,0.465686,0.052763,0.0400625,0.558511
4.591746032,0.309108,0.00737219,0.0240098,0.34049
4.597551020,0.247889,0.0207087,0.0481852,0.316783
4.603356009,0.376053,0.0321641,0.0321641,0.440382
4.609160998,0.291563,0.0154711,0.0289343,0.335969
4.614965986,0.240225,0.0325376,0.054475,0.327238
4.620770975,0.382482,0.0784853,0.0315199,0.492487
4.626575964,0.461868,0.0868741,0.00821677,0.556958
4.632380952,0.582845,0.0300869,0.0112912,0.624223
4.638185941,0.422214,0.0134417,0.0159086,0.451565
4.643990930,0.314743,0.0205212,0.0323392,0.367603
4.649795918,0.224128,0.00682769,0.0390336,0.269989
4.655600907,0.149009,0.0364757,0.0322067,0.217692
4.661405896,0.347898,0.1125,0.041856,0.502254
4.667210884,0.494637,0.125645,0.0503542,0.670636
4.673015873,0.392041,0.128115,0.0840459,0.604202
4.678820862,0.477525,0.150996,0.0901099,0.718632
4.684625850,0.493822,0.149447,0.0446606,0.68793
4.690430839,0.559504,0.142854,0.0517531,0.754111
4.696235828,0.487789,0.132599,0.0627326,0.68312
4.702040816,0.414149,0.125018,0.0779145,0.617082
4.707845805,0.378881,0.0929315,0.125319,0.597132
4.713650794,0.324531,0.0935489,0.106775,0.524855
4.719455782,0.356511,0.103316,0.110637,0.570464
4.725260771,0.312121,0.0924564,0.104502,0.50908
4.731065760,0.34946,0.113191,0.0991704,0.561822
4.736870748,0.419935,0.1259,0.0879681,0.633804
4.742675737,0.383185,0.100209,0.0911582,0.574552
4.748480726,0.475604,0.136505,0.0752261,0.687334
4.754285714,0.529529,0.127785,0.074854,0.732167
4.760090703,0.43683,0.0960817,0.105959,0.63887
4.765895692,0.397865,0.115194,0.0875823,0.600642
4.771700680,0.45523,0.115238,0.0851304,0.655598
4.777505669,0.407712,0.0920629,0.110888,0.610663
4.783310658,0.363774,0.0959168,0.104371,0.564062
4.789115646,0.412369,0.11149,0.102099,0.625957
4.794920635,0.383185,0.100209,0.0911582,0.574552
4.800725624,0.362821,0.116679,0.073926,0.553426
4.806530612,0.432575,0.144997,0.0690338,0.646606
4.812335601,0.432575,0.144997,0.0690338,0.646606
4.818140590,0.379501,0.131211,0.0933288,0.604041
4.823945578,0.380621,0.151874,0.0728864,0.605382
4.829750567,0.435236,0.171755,0.0712341,0.678226
4.835555556,0.428356,0.166266,0.0758043,0.670427
4.841360544,0.447006,0.18877,0.0555633,0.69134
4.847165533,0.429142,0.179417,0.0627639,0.671323
4.852970522,0.418846,0.174768,0.0658712,0.659485
4.858775510,0.405953,0.163963,0.0744352,0.64435
4.864580499,0.400928,0.151206,0.0862249,0.638359
4.870385488,0.400928,0.151206,0.0862249,0.638359
4.876190476,0.399131,0.143845,0.0894908,0.632467
4.881995465,0.461703,0.195731,0.0376987,0.695133
4.887800454,0.476968,0.209114,0.0243385,0.71042
4.893605442,0.511876,0.204136,0.00223847,0.71825
4.899410431,0.470171,0.0900697,3.05738e-5,0.560271
4.905215420,0.280724,0.0280996,0.308823
4.911020408,0.204755,0.000942896,0.205698
4.916825397,0.0349137,0.000345325,0.0352591
4.922630385,0.0445001,4.68737e-5,0.044547
4.928435374,0.0352638,0.0352638
4.934240363,0.011187,0.011187
4.940045351,0.0118533,0.0118533
4.945850340,0
4.951655329,0
4.957460317,0
4.963265306,0
4.969070295,0
4.974875283,0
4.980680272,0
4.986485261,0
4.992290249,0
4.998095238,0
5.003900227,0
5.009705215,0
5.015510204,0
5.021315193,0.0100465,0.0100465
5.027120181,0.0145748,0.00124286,0.0158177
5.032925170,0.062465,0.00142247,0.0638875
5.038730159,0.627582,0.0814077,0.70899
5.044535147,0.470201,0.0900815,0.560283
5.050340136,0.457168,0.0681592,0.525327
5.056145125,0.41076,0.00420718,0.414967
5.061950113,0.228817,0.000272328,0.22909
5.067755102,0.184239,6.4952e-5,0.184304
5.073560091,0.116542,1.69946e-5,0.116559
5.079365079,0.229056,3.39896e-5,0.22909
5.085170068,0.044547,0.044547
5.090975057,0.011487,0.011487
5.096780045,0.0107435,0.0107435
5.102585034,0.0103515,0.0103515
5.108390023,0.011487,0.011487
5.114195011,0.0161819,8.56041e-5,0.0162675
5.120000000,0.0395801,1.19904e-5,0.0395921
5.125804989,0.0496214,0.000572278,0.0501937
5.131609977,0.107138,0.0433871,0.150525
5.137414966,0.502611,0.0999536,0.602565
5.143219955,0.616746,0.0892771,0.706023
5.149024943,0.557238,0.0234046,0.580643
5.154829932,0.357926,0.019385,0.377311
5.160634921,0.3974,0.0168594,0.41426
5.166439909,0.339846,0.00418867,0.344035
5.172244898,0.250333,0.00415039,0.254483
5.178049887,0.182452,0.00183282,0.184285
5.183854875,0.25109,0.00341706,0.254507
5.189659864,0.167652,0.0150901,0.182742
5.195464853,0.208981,0.068344,0.277325
5.201269841,0.437154,0.132425,0.569579
5.207074830,0.381315,0.149176,0.530492
5.212879819,0.501182,0.221572,0.722754
5.218684807,0.544,0.244496,0.788495
5.224489796,0.5262,0.239382,0.765582
5.230294785,0.515859,0.231211,0.74707
5.236099773,0.530423,0.229523,0.759947
5.241904762,0.530476,0.202417,0.732894
5.247709751,0.618225,0.193,0.811224
5.253514739,0.525942,0.18606,0.712001
5.259319728,0.530476,0.202417,0.732894
5.265124717,0.455319,0.213364,0.668683
5.270929705,0.44669,0.487992,0.934682
5.276734694,0.490128,0.233063,0.723192
5.282539683,0.490128,0.233063,0.723192
5.288344671,0.587747,0.230047,0.817794
5.294149660,0.729159,0.0758126,0.804971
5.299954649,0.473803,0.0199076,0.493711
5.305759637,0.303098,0.00864969,0.311748
5.311564626,0.297211,0.0140831,0.311294
5.317369615,0.310888,0.0553621,0.366251
5.323174603,0.409173,0.121174,0.530347
5.328979592,0.522797,0.143785,0.666582
5.334784580,0.502199,0.173764,0.675963
5.340589569,0.633241,0.165827,0.799068
5.346394558,0.446127,0.169942,0.61607
5.352199546,0.518294,0.168504,0.686798
5.358004535,0.600472,0.0655424,0.666014
5.363809524,0.353754,0.0521491,0.405903
5.369614512,0.423939,0.0605226,0.484462
5.375419501,0.433066,0.019753,0.452819
5.381224490,0.301407,0.0102338,0.311641
5.387029478,0.271616,0.0101562,0.281772
5.392834467,0.333453,0.0103024,0.343755
5.398639456,0.27621,0.0316273,0.307837
5.404444444,0.34404,0.123329,0.467369
5.410249433,4.86756e-6,0.548367,0.213772,0.762143
5.416054422,0.598956,0.180802,0.779757
5.421859410,0.616197,0.173617,0.789814
5.427664399,0.633241,0.165827,0.799068
5.433469388,0.662617,0.0909036,0.753521
5.439274376,0.579943,0.113565,0.693508
5.445079365,0.596602,0.133177,0.729779
5.450884354,0.581587,0.141199,0.722786
5.456689342,0.45026,0.149359,0.599619
5.462494331,0.611105,0.124867,0.735972
5.468299320,0.650818,0.0992949,0.750113
5.474104308,0.591297,0.0725934,0.663891
5.479909297,0.534847,0.110461,0.645309
5.485714286,0.493966,0.131941,0.625907
5.491519274,0.420868,0.157838,0.578706
5.497324263,0.440147,0.187632,0.62778
5.503129252,0.56535,0.209736,0.775087
5.508934240,0.531928,0.217063,0.748991
5.514739229,0.540085,0.237973,0.778058
5.520544218,0.540085,0.237973,0.778058
5.526349206,0.540085,0.237973,0.778058
5.532154195,0.530423,0.229523,0.759947
5.537959184,0.531928,0.217063,0.748991
5.543764172,0.562235,0.224232,0.786467
5.549569161,0.56535,0.209736,0.775087
5.555374150,0.596716,0.216015,0.812731
5.561179138,0.649973,0.157516,0.807488
5.566984127,0.640181,0.136648,0.776829
5.572789116,0.591297,0.0725934,0.663891
5.578594104,0.6064,0.0202764,0.626677
5.584399093,0.499593,0.0350584,0.534652
5.590204082,0.141024,0.0057903,0.146814
5.596009070,0.158714,0.00584871,0.164563
5.601814059,0.0427713,0.00168623,0.0444575
5.607619048,0.0035401,0.0173293,2.29349e-6,9.17395e-7,0.0208726
5.613424036,0.0149293,0.0246305,1.62147e-5,0.039576
5.619229025,0.007778,0.0176224,0.0254004
5.625034014,0.00512319,0.0202773,0.0254004
5.630839002,0.0271836,0.0366394,5.1802e-5,0.0638748
5.636643991,0.0430748,0.0155644,5.94333e-5,0.0586986
5.642448980,0.0408877,0.0156596,3.91521e-5,0.0565865
5.648253968,0.20288,0.00278184,0.205662
5.654058957,0.16459,0.000207448,0.164797
5.659863946,0.248383,0.00601945,0.254402
5.665668934,0.301407,0.0102338,0.311641
5.671473923,0.311158,6.46393e-5,3.38113e-5,0.000746832,0.312003
5.677278912,0.146283,9.88572e-7,0.000582269,0.000205623,0.147072
5.683083900,0.056628,9.99745e-7,4.99873e-6,0.056634
5.688888889,0.103435,3.39231e-5,6.4853e-5,7.98191e-6,0.103542
5.694693878,0.056634,0.056634
5.700498866,0.056631,2.99962e-6,0.056634
5.706303855,0.056632,1.99983e-6,0.056634
5.712108844,0.0720105,0.000156218,0.0721667
5.717913832,0.161142,0.00178547,0.00178547,0.164713
5.723718821,0.391004,0.0226103,0.413615
5.729523810,0.4868,0.0633937,0.0717966,0.62199
5.735328798,0.608853,0.153419,0.762271
5.741133787,0.538242,0.0597089,0.0768092,0.67476
5.746938776,0.559443,0.0951303,0.654573
5.752743764,0.589273,8.81462e-7,0.0357944,0.625068
5.758548753,0.450074,0.000204587,0.00345733,0.453736
5.764353741,1.97584e-6,0.340011,0.000346474,0.000203004,0.00343058,4.58712e-5,0.344039
5.770158730,1.17161e-5,0.000153286,0.248713,0.00498263,0.000561464,0.254422
5.775963719,0.000724935,0.112824,0.000193812,4.37942e-5,0.00266772,9.31791e-7,0.116455
5.781768707,0.194831,0.028992,0.223823
5.787573696,0.291749,0.0189233,0.310672
5.793378685,0.398755,0.0483111,0.447066
5.799183673,0.554443,0.0644688,0.618912
5.804988662,0.608918,0.0588302,0.667748
5.810793651,0.596602,0.133177,0.729779
5.816598639,0.596602,0.133177,0.729779
5.822403628,0.780263,0.0320789,0.812342
5.828208617,0.333453,0.0103024,0.343755
5.834013605,0.196935,0.00838163,0.205317
5.839818594,0.09187,4.9994e-6,0.091875
5.845623583,1.99924e-6,0.0151727,0.0151747
5.851428571,0.01141,0.00071575,0.0121258
5.857233560,8.49737e-5,6.27647e-5,0.0141053,0.014253
5.863038549,0.00241798,0.0229825,0.0254004
5.868843537,0.000336003,0.0159298,2.68751e-6,0.0162685
5.874648526,0.0352588,4.99804e-6,0.0352638
5.880453515,0.0444593,8.75578e-5,0.0445468
5.886258503,0.0673454,0.00445455,0.0718
5.892063492,0.262678,0.061872,0.32455
5.897868481,0.581638,0.187314,0.768951
5.903673469,0.60041,0.199342,0.799752
5.909478458,0.56535,0.209736,0.775087
5.915283447,0.624753,5.87835e-7,0.14521,0.769963
5.921088435,0.692374,9.21667e-7,7.37333e-6,0.0275495,0.719932
5.926893424,0.602862,2.76869e-6,4.61449e-6,0.0235514,0.626421
5.932698413,8.73773e-5,0.000584832,0.375797,0.000116336,0.000349994,0.00148082,0.378417
5.938503401,0.0146902,0.357721,0.00255317,0.00313461,0.378099
5.944308390,0.000854247,0.000528521,0.444375,0.043859,0.489617
5.950113379,7.74814e-5,4.13821e-5,0.47371,0.0559498,0.529778
5.955918367,0.655048,0.127841,0.782889
5.961723356,0.45026,0.149359,0.599619
5.967528345,0.19781,0.058576,0.256386
5.973333333,0.249776,0.0843158,0.334092
5.979138322,0.311824,0.0772898,0.389114
5.984943311,0.416696,0.0934438,0.51014
5.990748299,0.596602,0.133177,0.729779
5.996553288,0.581392,0.0799247,0.661317
6.002358277,0.458884,1.8577e-6,0.0968239,0.55571
6.008163265,0.43577,5.98835e-5,0.000251511,0.0169618,7.37028e-6,0.453051
6.013968254,0.00033066,0.71544,0.0013031,0.0472577,2.08218e-5,0.764352
6.019773243,0.00314021,0.00565685,0.480558,0.00185243,0.00342872,0.0375954,0.532232
